,vacancyTitle,conceptUri
8137,Mobile App Developer,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8138, IOS Developer,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8139,Mid - Mobile Apps Developer (Flutter),http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8140,FRONTEND DEVELOPER,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8141,Mobile Apps Developer,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8142,iOS & Android Developer,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8143,Senior Android Developer,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8144,Mobile Developer - Flutter,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8145,App Developer ,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8146,Software / Mobile App Developer,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8147,ANDROID ENGINEER,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8148,iOS Mobile Developer,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8149,Portal Developer (NodeJS Fullstack),http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8150,"Junior/MidLevel Android Mobile App Engineer, Regional",http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8151,Mobile Application Developer (Android/iOS),http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8152,Mid- Back-end Node.js Developer,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8153,SOFTWARE DEVELOPER / PROGRAMMER,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8154,mobile web Developer,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8155,Mobile apps and website programmer,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c
8156,RESEARCH AND DEVELOPMENT DIRECTOR,http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8157,Pipeline Technical Director,http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8158,technical specialist,http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8159,Lead Technical Artist,http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8160,Technical Business Specialist,http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8161,Technical Manager (Electrical consultancy background),http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8162,TECHNICAL DIRECTOR,http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8163,Technical Manager / Senior Technical Manager,http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8164,Technical Director Expatriate only,http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8165,Technical Service Manager (Server Management),http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8166,TECHNICAL MANAGER ,http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8167,Technical Director,http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8168,Technical Manager (Bridge Design),http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8169,PMO Subject Matter Expert,http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34
8170,FRONT END ENGINEER,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8171,FRONT END DEVELOPER,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8172,Front end developer ,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8173,ui ux developer,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8174,Back End Developer (JavaScript) - 12 months contract,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8175,Web Developer (Back End),http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8176,Senior Front End Developer ,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8177,Frontend Developer- Angular 8,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8178,Ruby on Rails Lead Developer,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8179,UI/UX Developer,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8180,Front-end UI/UX Developer,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8181,Junior Front End Developer,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8182,Web Senior Developer (Front End),http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8183,BACK END DEVELOPER,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8184,unior Front-End Developer Cum Designer (UI/UX & Angular),http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8185,Front End Developer (Mobile),http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8186,Senior Analyst Programmer - Jason ,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8187,Frontend Software Developer,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8188,Ruby on Rails Developer,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8189,Frontend Developer,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8190,React Front End Programming,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8191,Internship in Front End Developer,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8192,front end developer,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8193,Back End Developer ,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8194,Internship in Back End Developer,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8195,Front End Developer - JAVA,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8196,Frontend Developer (Angular),http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8197,Front End Developer ,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8198,Node JS Developer,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8199,Back end Developer Intern (Ruby on Rails),http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8200,BACK END WEB DEVELOPER,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8201,Senior Angular Developer (Front End),http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8202,Junior asistant project manager,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c
8203,Lead Software Engineer - ESB/MQ/RPA,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8204,Regional Solution Architect @ MNC IT HUB,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8205,Pega System Architect,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8206,SOFTWARE ARCHITECT,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8207,Big Data Architect,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8208,Senior Enterprise Architect,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8209,Database Engineer,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8210,Software Developer (C++),http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8211,Principal Staff Software Engineer (Android Application) ,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8212,Principal Software Engineer (JAVA),http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8213,DOT Net / C# Programmer,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8214,Chief Technology Office,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8215,Azure Production Engineer,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8216,Lead Software Engineer(JavaScript -Any JS/Angular/React/Node,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8217,SAP BPC UI5 Consultant,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8218,SOA Technical Architect,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8219,Senior Software Architect,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8220,Senior Software Engineer (Project),http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8221,Senior Consultant/ Lead Consultant–Oracle Apps (All modules),http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8222,CDP Solution Architect,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8223,Pega Lead System Architect,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8224,Software Design Engineer,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8225,Digital Architect,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8226,Software Architect ,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8227,Senior SAP ABAP Consultant (Transport Management),http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8228,IT SOLUTION ARCHITECT,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8229,Digital API Architect,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8230,Cloud Architect (Openshift / Openstack)(D),http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8231,Identity Management Consultant,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8232,Solution Designer,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8233,Application Architect (Java | Spring | Hibernate),http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8234,Tech Lead - Software Developer,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8235,Azure Architect,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8236,Architect / Senior Architect – Application,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8237,Architect / Senior Architect – Infrastructure,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8238,Lead Software Engineer - JAVA/.NET,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8239,IT Architecture Senior Advisor,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8240,Bigdata Developer & Administrator,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8241,Software Designer,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8242,AI-ML Architect,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e
8243,System Lead,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8244,"Systems Engineer, NOC",http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8245,IT executive,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8246,IT Technical Assistant,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8247,System Engineer/Analyst,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8248,IT Support/ Data Management Specialist - Japanese Speakers,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8249,Systems Analyst,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8250,L2 System Engineer - Executive,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8251,Network Engineer(D),http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8252,IT Support/ Data Management Specialist - Japanese,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8253,L2 Network Engineer ,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8254,PC Services L2 Support Engineer,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8255,System Engineer(patch management&Production support),http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8256,Storage & Backup Engineer(D),http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8257,Network Engineer / Senior Engineer,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8258,IT TRAINEE,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8259,BACK ADMIN,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8260,Computer Hardware & System Support,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8261,IT ADMINISTRATIOR,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8262,System Engineer - Messaging and Directory @ US MNC,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8263,COMPUTER SOFTWARE SUPPORT,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8264,Systems Engineer,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8265,System Engineer,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8266,Implementation,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8267,Backup Cloud Engineer,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8268,Junior IT Executive ,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8269,IT Support Associate,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8270,IT assistant,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8271,"Networking Technician, KL #MAL",http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8272,Network Engineering Executive,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8273,Maxpert (Alor-Setar) #MVG ,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8274,System & Network Officer (System Engineer),http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8275,Network Technician ,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8276,Senior Software Engineer - Technical Support,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8277,System Engineer (Client Support) - Open for Fresh Graduates,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8278,IT Network Administrator ,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8279,Systems Engineer ,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8280,System Engineer (L),http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8281,IT Assistant Manager,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8282, SAP System Integration Engineer (Thai speaker),http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8283,Fiber Solutionist (Alor-Setar) #MVG ,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8284,Systems Engineer (immediately available),http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8285,ASSISTANT IT MANAGER,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8286,ICT network technician,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8287,IT Support Analyst ,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8288,Fiber Solutionist (Seberang-Perai) #MVG ,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8289,Ict network technician,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8290,IT Technican,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8291,Electrical Vehicle Management System Engineer,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8292,EXECUTIVE-INFORMATION TECHNOLOGY  ,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8293,SQA ENGINEER ,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8294,SUPERVISOR/CASHIER/CUSTOMER  SERVICE/CLEANER/,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8295,System Engineer Workplace (ADS),http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8296,Information Technology Contract Staff,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8297,ICT Assistant,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8298,Senior System Engineer ,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8299,Network Engineer Internship,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8300,Junior System Engineer Workplace,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8301,System Engineer – All Levels,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8302,TEHNICIAN HARDWARE/GRAPHIC DESIGNER/SOFTWARE/PROMOTER,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8303,Lead Systems Engineer,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8304,System Engineer (for Messaging Team),http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8305,SYSTEM COORDINATOR,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8306,Internship For IT Network Engineer,http://data.europa.eu/esco/occupation/64c7d461-152c-477f-a8e2-c2c537e9d617
8307,IT BUSINESS SYSTEM ANALYST,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0
8308,SAP Basis Consultant,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0
8309,IT Management Trainee,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0
8310,IT Assistant Analyst,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0
8311, ECM Business Analyst,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0
8312,Product Owner (IT),http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0
8313,Tosca Test Automation Specialist Engineer,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0
8314,IT Business Analyst,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0
8315,Helpdesk Executive cum Product Owner,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0
8316,IT BUSINESS ANALYST (MALAY SPEAKING),http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0
8317,IT Business Partner,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0
8318,Hulk Consultants,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0
